ID_no,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,ranking
4366,24.7,22,46,166,C
4367,25.9,23.6,30,162,A
4368,43.6,17.9,55,219,A
4369,22.7,16,27,172,B
4370,27.2,7.8,0,105,D
4371,18.3,18.8,0,117,D
4372,40.1,17.4,58,233,A
4373,28.3,14.3,2,138,D
4374,21.5,20,47,171,D
4375,50,25.1,69,245,A
4376,43.1,19,35,197,B
4377,24,30,48,184,A
4378,37.8,9.2,43,214,C
4379,34.1,19.8,45,200,D
4380,48.8,22.9,51,230,A
4381,27.5,21.3,39,147,A
4382,35.2,2.3,28,156,D
4383,35,28.2,47,170,B
4384,49.8,17.4,59,254,A
4385,28.9,22.1,0,113,D
4386,47.8,12.7,32,247,C
4387,36.9,17.3,39,178,B
4388,31,10.2,28,182,B
4389,43.9,18.1,55,226,B
4390,40.2,12,50,212,D
4391,21,20.9,47,161,A
4392,27.7,27,36,171,A
4393,45.7,12.7,54,196,C
4394,36.1,2.1,60,197,D
4395,41,17.7,40,213,A
4396,37.3,13.5,31,174,A
4397,47.6,17,62,230,A
4398,49.9,15.7,62,256,A
4399,21.8,12.7,19,153,C
4400,22.8,8.4,47,186,D
4401,40.3,10.7,31,187,B
4402,44.8,16.4,47,213,B
4403,48.7,7.8,59,185,C
4404,52,17.4,47,213,B
4405,48.2,11.5,45,215,C
4406,43.3,5.7,45,232,D
4407,18.8,19,5,130,D
4408,23.1,12.1,12,127,D
4409,36.2,6.6,44,199,C
4410,49,19.9,45,215,B
4411,45.6,8.5,40,198,D
4412,18.9,18,25,139,D
4413,55,16.3,65,249,A
4414,21.1,19.2,11,122,D
4415,36.5,13.7,53,229,C
4416,28.8,28.9,57,177,A
4417,44.1,14,54,218,D
4418,39.9,13.5,56,188,C
4419,53.3,22.3,56,243,A
4420,48.8,26.9,52,215,D
4421,46.3,11.9,54,247,B
4422,26.2,19.8,39,159,A
4423,51.5,18.2,57,227,A
4424,39.6,14,40,211,D
4425,48.7,-4.9,40,201,D
4426,49.4,25.2,63,259,B
4427,43.1,6.3,40,225,D
4428,35.4,10.3,50,202,B
4429,41.5,14.4,61,223,B
4430,18.8,18.5,20,137,B
4431,23.4,20.4,24,127,B
4432,43.5,16.6,42,214,B
4433,31.7,-15.1,25,168,D
4434,19.7,19.7,43,164,A
4435,33.6,16.8,26,156,B
4436,47.9,23,55,225,B
4437,39.1,24.1,48,238,B
4438,36.2,40,40,174,B
4439,27.3,-3.7,15,111,D
4440,26,15.6,22,170,D
4441,40.7,18,35,151,C
4442,49,13.7,69,234,B
4443,27.8,30.1,34,163,A
4444,46.4,7.3,46,214,C
4445,30.3,23.8,37,180,A
4446,34.4,12.7,45,193,D
4447,24.3,19,38,180,B
4448,34.5,13.2,19,121,C
4449,44.6,4,0,135,D
4450,36.3,13.9,35,225,C
4451,22.2,19.3,0,95,D
4452,22.5,23.1,19,182,D
4453,30.4,34,34,154,A
4454,36.2,20.1,50,218,A
4455,42.8,14.1,55,192,D
4456,22.3,3.8,23,144,D
4457,39.2,-10.7,40,212,D
4458,23.8,23,35,159,B
4459,35.3,6.1,45,181,D
4460,40.8,18.4,38,206,C
4461,42.5,-14.4,48,174,D
4462,32.4,-7.4,35,208,D
4463,33.1,20.2,45,163,D
4464,29.2,27,39,188,B
4465,35.4,14.6,57,231,C
4466,50,22.2,54,234,A
4467,21.9,28.5,28,158,C
4468,46.3,27.1,56,245,A
4469,25.1,24.3,33,181,B
4470,54.7,17,40,200,D
4471,40.7,9.2,46,215,D
4472,35.6,29.3,52,200,B
4473,44.3,13,25,178,C
4474,40.1,18.7,55,213,B
4475,29.7,-3,2,110,D
4476,35.5,21.5,26,154,B
4477,21,20.6,23,135,C
4478,26.6,28,52,153,A
4479,26.8,21.8,12,122,B
4480,20.4,21.9,0,130,D
4481,26.1,17.6,51,178,C
4482,42.2,14,37,190,D
4483,41.7,15.8,45,195,C
4484,39.2,16,39,232,B
4485,42.1,18.8,40,223,B
4486,37.4,22.7,37,215,B
4487,43.3,11.1,45,227,C
4488,35,19.4,52,222,A
4489,41.3,23.2,55,246,C
4490,21,10.4,43,150,C
4491,46.8,27.2,45,217,A
4492,33.8,17.6,53,184,C
4493,26.3,21.5,15,138,D
4494,59.4,5.9,34,220,D
4495,21.1,-10,3,105,D
4496,52,9,67,303,C
4497,25.3,-2.7,18,140,D
4498,45.3,10.4,45,226,B
4499,20.6,15.9,3,135,D
4500,48.2,6,36,204,D
4501,27.1,12,52,169,D
4502,51.3,14.5,38,217,B
4503,26,24.5,48,185,A
4504,45.4,13.3,52,243,B
4505,19.3,19.4,18,150,C
4506,54.3,10.6,45,212,B
4507,35.9,5,55,203,D
4508,46.9,1.8,24,202,D
4509,50.1,18.1,41,224,B
4510,21.8,20.1,10,119,D
4511,44.5,10.7,52,211,C
4512,52.1,13.7,47,239,B
4513,52.4,18.3,67,258,A
4514,22.1,14.9,46,175,B
4515,46.2,18.5,51,216,A
4516,38.4,7.3,35,198,D
4517,28.6,24.7,41,159,B
4518,55.2,17.6,65,256,D
4519,33.4,22.8,32,165,A
4520,22.6,20.3,21,131,D
4521,39.7,16.5,35,183,A
4522,46.7,4.3,39,221,D
4523,64,17.5,69,270,A
4524,29.9,25.4,44,180,A
4525,40,15.1,25,180,D
4526,28.8,28.1,37,203,A
4527,40.7,3.1,38,199,D
4528,41.1,24.8,55,203,B
4529,51.4,13.1,45,235,C
4530,26.4,28.5,54,214,A
4531,53.8,10.75,46,220,B
4532,33.1,21,39,127,A
4533,38.3,7.4,37,220,D
4534,36.3,17.4,51,141,C
4535,28.2,25.1,33,163,D
4536,37.2,2.6,34,188,D
4537,32.9,19.8,59,233,D
4538,53.5,18.7,52,227,D
4539,44.4,10.7,41,189,C
4540,34.4,-0.3,47,192,D
4541,24.8,5.8,5,118,D
4542,50.4,23.4,48,198,C
4543,42.5,22.5,61,234,C
4544,37.8,15.3,33,179,A
4545,48.2,5.4,55,225,C
4546,32.5,19.5,40,191,A
4547,36.7,13.5,46,202,B
4548,19.1,22.2,43,175,B
4549,25.7,4.7,28,174,D
4550,37.1,25.8,34,161,C
4551,42.6,14.8,35,202,C
4552,24.2,31,25,105,B
4553,50.9,14.9,48,202,D
4554,40.8,10.8,45,198,C
4555,43.4,4.9,26,177,C
4556,18.5,18.1,10,107,C
4557,58.3,15.6,50,234,A
4558,26.3,21.5,26,110,B
4559,46.2,9.1,63,226,C
4560,39,2.3,55,194,D
4561,37.9,1.8,30,218,D
4562,23.5,19.2,31,143,C
4563,30,20.8,27,150,A
4564,26.6,29.6,50,182,A
4565,18.1,18.5,0,104,D
4566,48.7,16,53,225,B
4567,44,16.9,45,212,B
4568,43.6,12.7,51,232,B
4569,28.2,6.8,30,193,D
4570,47.7,9,55,258,C
4571,48.4,14.1,42,193,D
4572,33.9,6.7,50,191,C
4573,26.5,17.8,24,144,B
4574,31.3,0.2,32,183,D
4575,47.4,11,46,218,D
4576,36.1,5.3,35,185,C
4577,47.6,16.3,50,232,A
4578,56.8,17.8,55,230,A
4579,22.2,23.3,41,179,A
4580,58.4,21.5,55,235,A
4581,18.2,19,28,160,D
4582,40.9,16.5,57,240,A
4583,30.6,12.2,40,194,C
4584,49.4,7.8,33,201,B
4585,32.8,24.2,47,180,A
4586,44.9,14.6,54,230,D
4587,38.1,20.2,42,182,D
4588,34.1,0.3,35,168,D
4589,24.8,20.2,40,168,B
4590,32.2,-5,39,171,D
4591,40.4,-12.4,27,200,D
4592,48.7,12.1,60,235,B
4593,24.8,27.1,43,161,B
4594,28.4,12.8,35,148,C
4595,42.3,18.8,31,197,C
4596,41.5,2.5,29,187,D
4597,22.1,21.2,22,157,A
4598,27.8,6.6,10,110,D
4599,56.1,10.4,45,202,B
4600,27.6,21.2,35,149,A
4601,43.7,19.1,52,235,B
4602,44.1,9.6,37,196,B
4603,23.7,12.6,25,125,D
4604,28.2,13.8,49,174,C
4605,37.7,15.2,58,210,B
4606,43.7,11.5,54,217,B
4607,22.6,14.9,17,134,D
4608,58.9,15.2,65,248,C
4609,24.1,20.4,33,174,B
4610,33.6,19,42,230,C
4611,25.4,28.5,41,157,A
4612,27.5,19.8,33,168,B
4613,32.6,25.4,60,180,A
4614,48.3,16,42,205,D
4615,27.3,25.1,52,180,A
4616,38.4,15.2,46,223,A
4617,33.3,15.2,27,178,B
4618,45.4,2.5,46,210,D
4619,31.4,14.8,32,180,B
4620,38,-2.7,35,172,D
4621,32.2,11.9,29,217,D
4622,46.5,16.2,54,249,A
4623,44.4,22,51,220,D
4624,25.8,19.2,22,142,B
4625,20.9,27.3,31,153,B
4626,43.1,17.4,55,227,D
4627,34.5,6.2,31,186,C
4628,24.9,19.8,41,198,A
4629,52.8,17.1,51,250,B
4630,47.5,21.8,49,188,A
4631,47.4,24.4,54,185,B
4632,26,24.5,45,169,A
4633,26.9,30,46,157,C
4634,26.6,18.7,24,150,B
4635,21.7,23,17,114,D
4636,40,-5.6,36,208,D
4637,64.1,20.6,71,220,A
4638,50.7,14.7,48,242,A
4639,47.7,1.3,28,188,D
4640,37.7,6.8,41,168,D
4641,41.6,21.2,25,181,B
4642,45.4,16.7,37,142,A
4643,48.6,14.9,52,237,A
4644,38.6,-6.4,54,181,D
4645,23.2,21.5,19,142,D
4646,41.3,8.3,34,215,C
4647,31.8,4.5,33,168,C
4648,23.6,20,21,153,C
4649,20.6,15.6,34,141,C
4650,18.4,15.8,32,127,C
4651,43.9,10,38,210,C
4652,20.2,22.1,33,156,B
4653,27.8,17.5,49,150,B
4654,39.9,24.6,51,275,B
4655,36.5,13.3,33,212,A
4656,34.4,-3.9,47,200,D
4657,35.1,23.5,42,186,A
4658,33.4,32.7,62,196,A
4659,39.1,21,34,182,D
4660,45.3,6,40,235,C
4661,26.3,21.8,47,173,A
4662,41.9,10,22,180,C
4663,39.7,20.2,58,179,A
4664,25.2,13,31,166,C
4665,23.5,15.8,26,161,B
4666,43.1,20.5,50,225,A
4667,33.5,-9.9,35,197,D
4668,45.9,10.6,58,232,D
4669,51.1,-1.2,47,168,D
4670,24.3,11.3,15,50,D
4671,25.2,22.2,39,163,B
4672,46.6,14.4,43,206,A
4673,24.2,12.5,18,149,C
4674,24.1,26.8,35,150,A
4675,59.8,13.4,37,206,D
4676,44,10.7,58,214,C
4677,38.9,15.9,50,217,B
4678,19.7,14.4,12,156,C
4679,35.7,-1.4,37,202,D
4680,21.8,14.9,29,146,C
4681,42,-11.2,41,220,D
4682,50.4,15.7,54,242,A
4683,24.7,15.7,21,149,D
4684,47.5,25.3,53,229,A
4685,47.7,18.8,41,204,D
4686,33.4,24.4,45,210,A
4687,47.9,16,45,197,A
4688,37.2,11.2,24,173,D
4689,35.4,21.4,53,211,C
4690,48.5,13.5,61,255,B
4691,49.3,26.3,59,222,B
4692,37.2,13,57,218,B
4693,40,28.6,29,202,B
4694,15.6,1.3,3,43,D
4695,40.3,4,38,197,D
4696,37.8,7.3,49,184,C
4697,52.2,20.2,60,260,A
4698,22.9,14.1,29,120,D
4699,47.5,21.6,28,148,B
4700,44.6,1.2,39,198,D
4701,39.8,6.2,31,185,C
4702,35.7,7.9,19,171,D
4703,43.3,21,59,216,A
4704,20.6,24.8,42,177,B
4705,29.7,13.1,20,161,D
4706,21.2,25.4,44,185,C
4707,51.3,22,53,220,B
4708,22.4,12.5,30,160,C
4709,38.9,21.1,57,246,A
4710,21.3,18.2,21,149,D
4711,39.9,-9.8,45,220,D
4712,25.4,25.8,48,190,A
4713,29.4,28.1,59,192,A
4714,38.8,23.1,51,199,B
4715,53.5,16.9,59,240,C
4716,24.9,15.6,26,162,B
4717,27.5,7.7,18,137,D
4718,26.8,25.5,37,152,A
4719,39.7,8.2,52,218,C
4720,45.5,4.6,35,218,D
4721,31.5,27.1,40,180,B
4722,53.9,12.6,53,238,B
4723,25.7,26.3,26,166,A
4724,37.8,19.2,45,188,A
4725,34.6,0.8,43,211,D
4726,48.8,26.4,58,229,B
4727,40.3,-0.9,46,217,D
4728,22.5,22.1,34,183,C
4729,54.1,10.6,50,192,B
4730,45.5,6.3,39,207,C
4731,27.3,21.1,30,161,B
4732,53.1,8.2,36,156,D
4733,22.7,5,30,159,D
4734,54.9,22,51,233,B
4735,49.5,21.8,61,245,C
4736,38.8,6.6,43,220,C
4737,51.6,10.2,52,160,C
4738,27.7,16.3,23,155,C
4739,47.9,20,56,240,A
4740,32.5,19.5,40,191,D
4741,48.1,17.8,53,215,A
4742,36.7,8,40,204,D
4743,20.7,11.8,7,126,C
4744,41.4,6.9,56,203,C
4745,44.8,16.7,65,235,A
4746,33.9,5.9,33,172,C
4747,41.8,9.7,28,222,D
4748,56,12.5,48,218,C
4749,36,1.7,33,203,D
4750,29.7,20.9,25,136,A
4751,41.5,12.6,47,235,C
4752,58.3,21.5,55,223,A
4753,46.9,11,52,221,D
4754,49.2,13.8,58,244,B
4755,23.4,27.5,2,144,D
4756,40.9,17.6,46,0,C
4757,35.9,19.5,44,203,D
4758,31.9,10.6,35,163,C
4759,28.2,21.2,52,192,A
4760,30.2,15.9,29,158,D
4761,45.9,6.2,52,245,C
4762,57,5,53,212,D
4763,28.9,20.5,37,146,B
4764,47.8,21.4,50,240,B
4765,32.9,4.2,29,177,D
4766,23.6,26.7,44,205,A
4767,48.2,14.7,41,237,B
4768,46.2,17.9,39,222,A
4769,46.1,14.1,45,216,A
4770,24.8,15.5,43,168,B
4771,36.9,20.6,57,233,B
4772,41.8,10.9,38,206,B
4773,34,3.4,41,193,D
4774,43.9,22.4,57,234,A
4775,31.2,28.1,30,186,B
4776,39.9,9.6,44,227,C
4777,46.2,14.5,54,223,B
4778,48.4,23.9,61,219,A
4779,42.8,24.9,63,245,A
4780,43.5,4.6,31,202,C
4781,17.8,22.8,24,147,B
4782,30.2,15.3,49,235,D
4783,30.3,20,24,149,C
4784,43.4,13.5,49,187,A
4785,20.8,20.8,43,168,A
4786,23.1,22,21,148,B
4787,23.4,12.5,6,117,D
4788,29.4,21.9,50,174,A
4789,48,18.5,56,267,A
4790,50.4,20.9,66,215,A
4791,35,8.6,24,172,C
4792,43.2,19,43,225,A
4793,51.8,15.3,43,206,B
4794,31.7,19.4,64,220,C
4795,32.2,1.4,30,174,D
4796,40.6,18.5,60,183,B
4797,46.1,16.8,62,242,B
4798,46.6,10.7,53,255,C
4799,36.7,11.2,45,233,B
4800,38.9,4.4,25,198,D
4801,49,7.6,33,202,D
4802,39,23,56,223,B
4803,41.2,5.3,38,182,D
4804,23.2,13.8,30,158,B
4805,45.8,23,55,229,A
4806,25,16.5,33,160,C
4807,24.8,28.2,40,161,A
4808,42.8,15.4,67,247,A
4809,22.6,15.8,20,162,C
4810,28.8,-8.6,30,168,D
4811,36,4.3,17,143,D
4812,31.1,22.3,38,224,C
4813,20.7,19.5,28,136,C
4814,26.3,14.2,40,162,B
4815,22.1,20.5,20,138,C
4816,45.9,15.4,44,203,A
4817,23.6,18.8,38,137,B
4818,51.7,16.7,49,190,B
4819,11.8,19.5,36,102,D
4820,31.5,3.1,34,180,C
4821,36.9,13.3,33,197,B
4822,57.5,18.9,60,250,A
4823,58.2,15.7,51,215,B
4824,48.8,16.6,54,231,B
4825,23.7,11.3,9,152,D
4826,26.5,27.3,30,133,B
4827,25.4,21.9,23,142,A
4828,31.3,28.2,65,208,A
4829,20.4,19.2,26,115,D
4830,43.9,0.6,35,237,D
4831,61.9,14.4,56,246,B
4832,42.6,10.7,31,187,D
4833,53.4,23.7,48,243,B
4834,37.2,19.7,55,229,A
4835,33.4,26.2,37,178,A
4836,37.2,13.7,36,213,B
4837,38,14.1,45,227,C
4838,15.2,13,16,105,D
4839,20.8,26.5,35,161,C
4840,26.2,21.9,27,148,C
4841,30.1,15,45,181,B
4842,24.9,0.6,30,159,D
4843,51.1,12.1,40,204,D
4844,36.6,6.3,31,209,C
4845,29.8,30.4,50,194,A
4846,56.2,19.6,51,255,B
4847,32.4,33.9,32,170,B
4848,21.6,-4.9,38,164,D
4849,19.6,20.5,34,136,C
4850,40.5,7.3,33,178,C
4851,46.6,18,39,200,C
4852,49.6,15.6,55,222,A
4853,29.7,22,38,170,C
4854,27.4,24,23,166,A
4855,40.5,1,25,174,D
4856,34.8,28.8,39,232,D
4857,43.5,19,55,230,A
4858,25.9,13.2,35,142,C
4859,46.2,23.4,58,253,B
4860,47.8,12.2,58,232,B
4861,31.1,24.6,42,177,A
4862,26.1,4.9,19,151,D
4863,40.9,21.7,57,204,C
4864,38.3,17.7,60,247,B
4865,61.4,23.7,44,219,A
4866,42.6,6,38,186,C
4867,24,20,21,130,C
4868,19.7,7.6,2,127,D
4869,30.3,8.4,42,211,D
4870,44,14.2,40,214,A
4871,23.4,13.4,19,104,C
4872,50.6,20.2,50,221,C
4873,42.1,-1.9,21,189,D
4874,39.7,16,40,202,A
4875,26.9,26.3,31,162,A
4876,24.7,18.1,35,156,B
4877,51,6.2,40,233,D
4878,41,9.3,53,196,C
4879,57.4,17.3,59,232,A
4880,28.4,21.8,48,206,A
4881,33.3,19.6,31,119,B
4882,47.4,17.1,44,216,A
4883,22.8,26.5,19,140,B
4884,29.3,33.2,39,187,A
4885,23,11.8,0,100,D
4886,42.1,17,53,250,B
4887,21.7,20.8,22,155,B
4888,42.9,14.4,42,208,B
4889,51.9,14.2,32,222,C
4890,19.3,14.1,10,138,D
4891,36.7,18.5,49,209,C
4892,49.1,19.5,49,210,A
4893,54.2,25.7,56,244,A
4894,55.1,12.8,56,253,B
4895,26.3,26.5,27,153,B
4896,22.1,9.6,14,111,D
4897,42.5,9.7,51,231,B
4898,31.3,17.5,35,117,B
4899,40.6,6,49,190,C
4900,22.1,19.5,0,0,D
4901,35.8,14.6,48,221,C
4902,25.3,16.2,42,174,B
4903,39.7,-2.4,19,152,D
4904,25.7,-3.1,45,220,D
4905,38.4,15.4,36,236,C
4906,37.6,12.4,48,244,B
4907,25.4,8.9,30,115,D
4908,43.9,5.9,51,202,D
4909,44.3,15.2,53,208,B
4910,37.6,17.3,57,254,A
4911,30,22.8,53,181,A
4912,25.9,18,34,170,B
4913,68.4,12.8,47,200,D
4914,45.2,21.6,53,224,B
4915,41.8,23.3,50,216,B
4916,21.3,23.2,23,133,B
4917,24.3,21.8,24,127,C
4918,23.6,26.1,27,145,D
4919,46,12.2,39,230,C
4920,41.2,13,44,220,B
4921,36,12.9,43,181,B
4922,56.7,2.7,38,210,D
4923,41.5,25,56,274,A
4924,55.3,16.6,42,209,A
4925,49.8,22.4,40,226,C
4926,37.5,17.1,38,182,D
4927,26.7,18,41,139,C
4928,52.4,15,39,215,B
4929,34.6,5.4,20,159,C
4930,40.5,17,54,193,C
4931,26.6,19.3,46,208,B
4932,46.2,11.9,53,238,B
4933,19,18.2,10,108,C
4934,47,17.4,47,226,A
4935,35.1,19.7,51,202,B
4936,47.8,12.8,49,226,B
4937,55.7,22.3,51,200,A
4938,33.1,12.8,30,185,D
4939,33,7.9,31,210,C
4940,28.7,27.5,43,181,A
4941,49.4,14.5,51,253,B
4942,46.3,13,51,210,B
4943,24.6,-4,0,120,D
4944,26.2,21,35,183,C
4945,31.7,5,31,188,C
4946,38.5,-8.6,9,191,D
4947,29.6,18.5,24,165,C
4948,31.1,23.5,69,176,A
4949,23.2,13.2,15,135,C
4950,23,10.9,35,121,C
4951,20.9,14.6,18,138,C
4952,22.3,20.3,26,132,A
4953,44,15.5,48,233,B
4954,38.2,8.7,29,167,B
4955,26.8,12.2,47,202,C
4956,18.2,13.5,30,135,C
4957,53.9,8.4,55,182,C
4958,25.9,15.6,12,139,D
4959,17.4,17.4,32,175,B
4960,28.6,23.4,41,174,B
4961,65.1,20.2,59,247,A
4962,27.4,21.7,36,182,A
4963,39.4,8,27,135,D
4964,24.7,21,45,195,C
4965,23.7,20.4,22,132,B
4966,20.1,18.5,28,185,C
4967,43.5,0.8,22,211,D
4968,44.6,9.6,55,230,C
4969,48.4,12.7,44,188,D
4970,33.7,11.7,44,219,B
4971,29.4,21,41,157,A
4972,58.1,15.1,42,224,B
4973,25.9,27.6,30,164,B
4974,23.4,6.9,23,134,D
4975,20,13,26,100,C
4976,26.9,21.3,30,150,B
4977,41.3,17.5,50,225,B
4978,50.5,-8.2,41,138,D
4979,24.8,30.3,50,138,B
4980,26.5,-10,11,128,D
4981,49.2,9.5,49,225,C
4982,24.4,24.9,42,163,C
4983,40.2,3.3,38,192,D
4984,43.1,14.3,57,233,B
4985,32.1,22.4,35,195,A
4986,31.1,23.3,60,195,A
4987,25.5,31.7,55,201,A
4988,23.8,15.1,23,146,C
4989,34.2,14.4,37,211,B
4990,42.7,-8,27,163,D
4991,33,16.7,35,156,B
4992,47.2,16,42,224,B
4993,53.3,1.7,46,255,D
4994,41.4,8.8,37,161,B
4995,48.4,17.4,56,213,D
4996,25.1,14.9,56,177,B
4997,33.7,10.6,37,181,D
4998,21.8,22.9,36,137,A
4999,38.9,18.6,48,221,A
5000,27.5,10.9,40,218,C
5001,47,12.7,61,210,B
5002,27.3,24.6,43,175,A
5003,38.3,-13.6,31,236,D
5004,48.4,16.5,29,178,B
5005,39,9.5,44,194,C
5006,20.2,18.8,43,168,B
5007,31.4,-6,18,180,D
5008,48.6,7,61,221,C
5009,25.9,21.5,36,162,A
5010,45.7,14.9,58,201,B
5011,19,27.9,36,157,C
5012,39.2,-7,44,208,D
5013,45.7,15.5,38,219,B
5014,28.8,5.7,12,153,D
5015,41.7,21.8,60,224,A
5016,47.2,-2.6,39,192,D
5017,38.2,16,45,218,B
5018,38.1,11,43,205,C
5019,30.1,8.8,42,217,C
5020,29.6,12.6,51,183,C
5021,44.5,1.6,37,223,D
5022,53.1,7,44,224,D
5023,24.7,22.4,39,174,A
5024,46.7,14,57,204,B
5025,25.4,16,34,192,B
5026,24.6,12.8,36,146,C
5027,42.1,17.6,38,187,A
5028,43,21.4,35,191,A
5029,22.5,24.5,10,101,C
5030,28.8,25.7,41,217,A
5031,25.5,21,23,130,A
5032,57.1,15.7,50,215,B
5033,24,21.9,20,149,C
5034,33.1,13.6,38,179,C
5035,46.6,13.3,54,233,B
5036,44.3,10.9,30,140,B
5037,25.2,12.5,21,158,C
5038,43.5,20,41,227,C
5039,50.2,15.5,50,215,A
5040,21.3,25.3,30,154,A
5041,29.7,18.7,36,199,B
5042,41.3,5.8,58,214,C
5043,55.1,28.2,58,258,A
5044,40.1,-4.5,35,213,D
5045,40.6,10.9,41,203,D
5046,56.1,10.1,59,211,B
5047,37.2,21.1,42,187,A
5048,43.6,4.5,32,194,D
5049,32.6,9,23,169,C
5050,25.4,17,35,150,B
5051,31.2,11.4,20,171,D
5052,41.7,15.7,53,218,C
5053,35.3,10.9,33,193,B
5054,35.1,16.3,42,214,B
5055,22.5,17.4,20,161,C
5056,24.8,29.1,42,192,A
5057,58.1,17.9,40,216,C
5058,55.1,21.4,35,220,C
5059,43.5,21,56,230,A
5060,44.2,29.4,54,235,A
5061,48.2,17.2,32,202,C
5062,28.9,25.5,37,175,A
5063,45.6,17.6,61,231,C
5064,22.3,17.2,32,159,B
5065,43.1,16,46,223,B
5066,23.7,17.1,40,164,D
5067,48.2,16.8,62,232,A
5068,38.2,16.6,50,211,C
5069,28.2,5.4,18,188,D
5070,41,15.9,55,215,B
5071,40.9,11,56,195,D
5072,55.1,14.2,31,215,C
5073,26.7,18.7,14,162,D
5074,23.8,14.8,29,158,B
5075,22.7,8.2,18,132,D
5076,20.9,-0.3,18,134,D
5077,62,13.7,50,219,B
5078,54.5,16.3,58,244,C
5079,41.8,14.4,33,206,B
5080,28.8,19.4,36,158,A
5081,33.8,0.3,44,212,D
5082,36.1,12.2,63,211,C
5083,23.3,28.2,20,155,B
5084,29.4,21,17,135,A
5085,43.9,5.4,46,96,C
5086,45.7,16,54,222,A
5087,41.2,9.6,43,212,B
5088,30.3,27.4,32,163,A
5089,27.5,7.5,11,229,D
5090,25.9,15.5,28,159,B
5091,34,18.4,35,194,B
5092,47.2,6.9,40,220,C
5093,50.7,8.4,43,230,C
5094,44.4,6.9,42,218,C
5095,39.6,12.2,56,220,B
5096,36.4,13.5,41,212,B
5097,20,19.4,24,143,C
5098,7.9,13,23,125,D
5099,39,12.8,32,192,B
5100,47.3,23.1,38,220,D
5101,21.2,18.9,10,137,D
5102,45,17.2,65,270,A
5103,50.4,17.8,62,238,A
5104,47.9,0,40,225,D
5105,48.3,10.8,55,220,C
5106,39.2,1,25,143,D
5107,25.1,16,40,190,B
5108,42.6,18.9,53,228,B
5109,23.4,24.7,37,182,B
5110,27.9,17.5,30,160,B
5111,43.7,4.3,33,171,D
5112,48.3,32.8,40,219,B
5113,70.4,-6,61,245,D
5114,28.1,21.7,42,172,C
5115,38.6,15,47,223,B
5116,37.9,9.3,47,203,B
5117,48.4,1.6,36,211,D
5118,17.7,19.9,41,155,A
5119,39.3,5.7,36,205,C
5120,33,2.1,17,151,D
5121,16.7,27.4,9,122,D
5122,43.8,13.6,64,235,B
5123,31.6,19.6,25,157,B
5124,26.1,1.5,3,78,D
5125,55.1,16,61,240,B
5126,38.9,14.1,33,166,B
5127,42.7,13.5,48,223,B
5128,41.1,4.1,46,175,D
5129,40.7,8.9,40,206,D
5130,29.3,26.3,29,151,B
5131,39.1,17.6,17,117,B
5132,21.9,18,23,114,C
5133,23.3,10.2,7,88,D
5134,49.1,27.5,67,213,A
5135,33,12,4,114,D
5136,34.8,19.1,27,202,C
5137,48.5,13.4,58,242,B
5138,28.3,17,25,176,C
5139,25.7,9.5,10,138,D
5140,38.3,20.7,46,212,D
5141,26.9,13,50,145,C
5142,30.2,3.6,43,192,D
5143,48.4,7.9,51,265,C
5144,28.8,24.5,28,125,C
5145,25.5,21.8,30,164,A
5146,40.1,16.2,51,233,A
5147,21.7,30.3,56,182,A
5148,37.4,13.7,55,220,B
5149,20.5,24.8,29,163,B
5150,53.8,14.6,52,207,B
5151,38.7,0.1,27,168,D
5152,54.1,13.5,63,205,B
5153,42.7,11.2,27,161,B
5154,47.8,17,63,250,A
5155,20.2,12.7,0,70,D
5156,33.1,16.1,62,187,C
5157,56.3,26,58,241,A
5158,28.2,2.8,21,181,D
5159,25.6,7,30,162,D
5160,24.1,-1,17,118,D
5161,43.4,19.5,45,206,A
5162,38.2,11.7,45,184,B
5163,18.3,2.8,1,85,D
5164,25,15.9,13,152,D
5165,54.1,7.8,43,212,C
5166,47.6,15.4,32,201,B
5167,36.1,18.5,52,213,C
5168,30.6,22.4,31,173,B
5169,18,19.9,26,150,C
5170,39.1,19.6,41,197,B
5171,21.6,21.9,35,136,C
5172,32.6,24.9,30,162,A
5173,38,29.4,62,203,A
5174,9.4,15.3,42,206,D
5175,40.6,11.6,39,186,B
5176,25.5,12.9,26,174,C
5177,42.6,8.9,3,135,D
5178,28.6,18.9,40,195,B
5179,44.8,11.4,33,217,D
5180,45.6,8,28,178,C
5181,44.2,3.4,43,173,D
5182,18.6,24.3,28,118,B
5183,38.8,6.3,35,175,C
5184,40.8,-12.5,51,167,D
5185,24.4,24.3,24,125,B
5186,40.3,11.5,30,168,B
5187,39.6,16.6,54,236,B
5188,40,25.1,50,248,C
5189,22.2,13.5,16,133,D
5190,49.6,2.2,50,254,D
5191,32.3,3.1,44,226,D
5192,41,8.6,50,199,D
5193,51.3,16.7,51,218,C
5194,41.5,14.9,48,190,B
5195,40.1,17.5,34,184,B
5196,19.5,16.4,12,129,D
5197,23.2,26.4,22,155,B
5198,42.8,12.3,39,194,A
5199,51.5,15.3,52,211,A
5200,42.7,3.5,15,200,D
5201,34.2,16,61,260,B
5202,38.9,9.7,31,201,D
5203,40.9,7.5,45,211,D
5204,29.3,26,28,147,A
5205,22.9,20.6,13,147,C
5206,44.3,14.1,60,235,B
5207,26.8,22.3,18,118,A
