ID_no,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,ranking
2721,46.8,13.5,48.0,231.0,C
2722,22.3,28.2,38.0,179.0,C
2723,27.9,16.8,20.0,119.0,B
2724,24.3,16.7,30.0,194.0,B
2725,45.8,15.0,51.0,225.0,B
2726,22.8,13.7,31.0,172.0,C
2727,48.2,25.2,57.0,235.0,A
2728,51.9,18.9,58.0,245.0,A
2729,43.6,24.2,63.0,267.0,B
2730,45.5,15.2,26.0,204.0,D
2731,35.3,17.3,52.0,187.0,B
2732,44.2,16.7,61.0,222.0,A
2733,47.2,17.9,55.0,242.0,C
2734,23.1,20.4,8.0,150.0,D
2735,38.8,3.5,29.0,192.0,C
2736,39.5,14.5,44.0,211.0,B
2737,54.7,13.9,41.0,227.0,C
2738,62.1,22.3,51.0,255.0,A
2739,40.0,16.6,30.0,203.0,B
2740,58.0,4.4,50.0,208.0,D
2741,34.8,27.3,50.0,259.0,C
2742,47.2,10.3,43.0,210.0,B
2743,46.8,21.4,57.0,219.0,A
2744,46.1,5.3,32.0,228.0,D
2745,30.9,13.7,60.0,196.0,C
2746,39.6,7.6,44.0,194.0,C
2747,44.0,10.8,56.0,206.0,C
2748,49.2,15.2,50.0,226.0,B
2749,42.5,7.2,48.0,234.0,C
2750,29.1,15.2,25.0,182.0,B
2751,23.1,23.1,40.0,144.0,B
2752,25.6,19.7,26.0,161.0,C
2753,31.2,20.6,40.0,168.0,C
2754,54.7,-5.1,55.0,229.0,D
2755,38.8,-1.0,18.0,162.0,D
2756,31.7,-9.1,29.0,165.0,D
2757,24.2,10.3,39.0,170.0,C
2758,21.1,15.3,14.0,140.0,C
2759,35.9,11.0,55.0,247.0,C
2760,40.9,12.9,35.0,195.0,A
2761,41.8,18.5,51.0,229.0,A
2762,33.2,12.9,37.0,195.0,C
2763,65.2,9.5,52.0,247.0,C
2764,24.5,18.2,43.0,132.0,C
2765,38.8,17.3,40.0,187.0,C
2766,28.2,-9.9,39.0,194.0,D
2767,26.6,33.8,36.0,179.0,B
2768,37.7,10.4,27.0,151.0,D
2769,35.9,21.7,46.0,168.0,A
2770,32.6,16.8,46.0,197.0,C
2771,51.9,10.1,47.0,212.0,B
2772,38.5,7.9,44.0,206.0,C
2773,35.7,8.1,58.0,172.0,C
2774,40.8,0.3,41.0,204.0,D
2775,41.7,26.2,49.0,226.0,A
2776,29.1,19.3,40.0,189.0,D
2777,34.6,3.1,41.0,236.0,D
2778,46.8,27.0,57.0,234.0,A
2779,47.2,15.8,58.0,230.0,A
2780,56.4,10.5,49.0,221.0,C
2781,32.3,19.6,30.0,182.0,A
2782,25.9,28.0,31.0,146.0,B
2783,43.0,11.5,34.0,174.0,B
2784,22.6,22.5,34.0,143.0,C
2785,27.7,20.1,38.0,163.0,B
2786,49.9,18.0,52.0,224.0,A
2787,37.4,18.8,46.0,195.0,C
2788,19.7,17.2,0.0,52.0,D
2789,26.1,24.2,46.0,139.0,B
2790,26.9,24.4,21.0,123.0,C
2791,24.2,14.0,39.0,139.0,B
2792,38.8,9.8,45.0,178.0,B
2793,28.6,18.0,15.0,114.0,B
2794,21.9,24.4,50.0,145.0,B
2795,25.4,21.6,0.0,65.0,D
2796,42.0,11.0,46.0,210.0,B
2797,34.9,15.5,51.0,214.0,C
2798,49.3,12.2,38.0,235.0,C
2799,47.6,20.3,51.0,221.0,C
2800,52.8,26.4,59.0,249.0,A
2801,45.1,20.5,38.0,210.0,B
2802,36.4,4.5,27.0,184.0,D
2803,47.5,13.6,25.0,171.0,B
2804,27.2,11.7,16.0,179.0,D
2805,37.1,22.3,60.0,216.0,A
2806,34.2,24.7,43.0,161.0,A
2807,52.7,22.1,44.0,231.0,C
2808,25.1,7.2,34.0,143.0,D
2809,24.6,20.0,46.0,157.0,B
2810,23.5,14.7,45.0,211.0,B
2811,45.2,18.7,42.0,189.0,A
2812,25.0,11.6,13.0,140.0,D
2813,38.0,26.0,48.0,173.0,A
2814,50.1,10.6,51.0,255.0,B
2815,45.9,17.1,33.0,184.0,A
2816,20.6,7.1,5.0,120.0,D
2817,33.5,18.8,18.0,180.0,D
2818,36.5,21.3,50.0,221.0,A
2819,32.5,27.0,48.0,207.0,C
2820,56.2,-2.5,56.0,245.0,D
2821,17.0,23.6,28.0,143.0,A
2822,22.1,24.9,34.0,159.0,A
2823,51.7,25.5,46.0,228.0,B
2824,24.7,23.7,9.0,105.0,C
2825,39.9,13.6,28.0,219.0,D
2826,35.3,15.0,33.0,180.0,C
2827,45.2,18.2,36.0,182.0,C
2828,30.1,4.5,19.0,175.0,C
2829,19.0,20.9,32.0,149.0,D
2830,21.3,27.6,25.0,105.0,C
2831,37.8,25.4,38.0,175.0,C
2832,31.7,23.7,45.0,170.0,A
2833,34.6,23.3,39.0,154.0,A
2834,44.5,17.1,44.0,222.0,C
2835,45.2,11.5,50.0,226.0,B
2836,30.4,26.8,26.0,152.0,C
2837,29.6,19.4,56.0,173.0,A
2838,32.6,8.8,21.0,170.0,C
2839,39.9,17.5,40.0,177.0,B
2840,34.8,18.9,43.0,240.0,D
2841,28.2,21.2,35.0,153.0,B
2842,27.3,13.0,21.0,118.0,C
2843,35.6,14.6,46.0,177.0,C
2844,29.4,22.1,49.0,214.0,B
2845,31.3,20.1,48.0,190.0,A
2846,22.9,11.7,11.0,112.0,D
2847,43.1,11.5,52.0,236.0,B
2848,33.0,21.9,44.0,138.0,C
2849,34.2,21.4,42.0,158.0,A
2850,34.0,-7.6,22.0,171.0,D
2851,54.9,20.0,65.0,240.0,A
2852,22.4,26.6,41.0,128.0,C
2853,39.7,9.4,59.0,247.0,C
2854,31.6,13.1,49.0,266.0,B
2855,43.1,18.3,59.0,237.0,C
2856,30.4,19.2,36.0,167.0,A
2857,20.4,11.5,41.0,154.0,C
2858,58.1,22.5,54.0,230.0,A
2859,54.0,11.2,70.0,227.0,B
2860,31.9,21.4,64.0,233.0,C
2861,46.0,0.4,38.0,230.0,D
2862,25.3,26.4,32.0,178.0,B
2863,27.8,21.0,28.0,120.0,B
2864,43.5,20.0,68.0,178.0,C
2865,47.6,21.2,43.0,222.0,C
2866,22.7,20.1,25.0,156.0,B
2867,38.4,12.1,44.0,158.0,A
2868,48.9,25.3,54.0,268.0,A
2869,36.1,18.6,53.0,221.0,B
2870,18.6,18.1,23.0,165.0,D
2871,51.0,7.1,23.0,195.0,D
2872,41.9,19.7,48.0,245.0,C
2873,21.5,10.3,24.0,155.0,C
2874,36.9,16.2,37.0,211.0,B
2875,29.1,8.7,24.0,165.0,D
2876,47.9,0.6,34.0,218.0,D
2877,23.8,0.1,0.0,102.0,D
2878,53.1,13.6,50.0,260.0,C
2879,36.7,-7.9,41.0,183.0,D
2880,52.7,18.1,26.0,188.0,B
2881,44.0,23.5,51.0,232.0,A
2882,38.9,14.4,50.0,194.0,B
2883,51.2,8.8,49.0,224.0,C
2884,47.6,17.4,69.0,220.0,B
2885,24.7,15.2,34.0,148.0,B
2886,41.3,10.5,45.0,170.0,B
2887,47.3,10.3,45.0,217.0,B
2888,43.2,4.3,46.0,188.0,D
2889,48.1,19.2,35.0,210.0,C
2890,36.8,8.4,46.0,194.0,C
2891,55.0,19.6,56.0,242.0,A
2892,42.7,8.2,51.0,239.0,C
2893,46.6,19.9,47.0,240.0,A
2894,19.3,14.4,24.0,130.0,C
2895,53.4,19.9,47.0,248.0,B
2896,40.5,18.3,65.0,234.0,A
2897,50.8,19.5,43.0,214.0,A
2898,24.6,16.8,27.0,138.0,B
2899,41.7,12.1,38.0,181.0,A
2900,45.2,12.7,51.0,225.0,C
2901,50.5,10.1,42.0,189.0,D
2902,41.9,11.6,48.0,220.0,C
2903,49.5,16.4,57.0,231.0,A
2904,38.3,10.8,46.0,222.0,C
2905,44.9,17.2,57.0,224.0,B
2906,44.7,24.0,59.0,235.0,A
2907,22.7,15.0,23.0,155.0,C
2908,37.8,23.2,31.0,178.0,B
2909,40.4,13.2,23.0,212.0,D
2910,45.4,13.0,50.0,222.0,B
2911,58.5,17.4,56.0,249.0,A
2912,25.8,24.9,24.0,185.0,C
2913,20.5,19.9,25.0,133.0,C
2914,36.7,-4.5,24.0,177.0,D
2915,48.6,12.0,47.0,176.0,B
2916,47.2,6.3,22.0,200.0,D
2917,39.0,19.8,31.0,167.0,D
2918,40.0,22.1,50.0,245.0,A
2919,47.4,-0.6,36.0,190.0,D
2920,42.0,12.2,39.0,229.0,B
2921,26.5,21.9,40.0,195.0,A
2922,39.0,13.9,39.0,165.0,A
2923,25.3,4.5,35.0,144.0,D
2924,46.3,10.9,33.0,218.0,B
2925,24.2,19.7,32.0,175.0,C
2926,37.8,20.3,51.0,221.0,B
2927,31.4,14.5,35.0,166.0,B
2928,45.6,-1.3,44.0,179.0,D
2929,25.1,21.2,30.0,171.0,B
2930,26.7,16.2,6.0,110.0,D
2931,41.7,12.7,48.0,221.0,D
2932,47.2,27.1,50.0,251.0,A
2933,34.3,9.0,30.0,171.0,C
2934,49.1,6.8,31.0,194.0,D
2935,34.1,7.2,43.0,251.0,C
2936,27.2,-4.1,27.0,192.0,D
2937,19.6,3.4,27.0,141.0,D
2938,40.7,12.0,50.0,196.0,D
2939,41.1,-2.7,34.0,222.0,D
2940,36.3,11.2,30.0,153.0,D
2941,39.3,17.4,44.0,208.0,D
2942,26.9,20.9,56.0,204.0,B
2943,42.0,23.1,46.0,222.0,B
2944,33.1,8.2,52.0,225.0,C
2945,25.3,25.1,31.0,128.0,B
2946,21.0,18.9,19.0,127.0,B
2947,37.3,-5.6,46.0,193.0,D
2948,48.0,14.0,40.0,206.0,B
2949,34.2,18.8,60.0,200.0,B
2950,42.5,11.3,49.0,203.0,D
2951,32.8,20.2,44.0,162.0,A
2952,28.8,24.5,56.0,204.0,A
2953,24.1,25.3,24.0,155.0,B
2954,25.5,25.9,49.0,153.0,A
2955,24.2,20.1,11.0,125.0,C
2956,27.6,28.7,39.0,197.0,A
2957,53.7,15.1,57.0,222.0,A
2958,41.5,14.2,28.0,171.0,D
2959,35.3,18.2,33.0,191.0,A
2960,22.7,21.4,40.0,185.0,A
2961,54.3,27.1,54.0,230.0,C
2962,47.2,19.0,61.0,200.0,B
2963,35.1,15.8,54.0,220.0,C
2964,28.9,29.6,30.0,177.0,B
2965,37.1,9.7,47.0,178.0,D
2966,22.0,23.5,20.0,130.0,B
2967,45.0,11.5,49.0,215.0,B
2968,21.8,10.0,14.0,135.0,D
2969,48.7,14.5,50.0,235.0,A
2970,27.8,19.1,38.0,173.0,A
2971,24.9,12.6,40.0,161.0,C
2972,26.5,14.0,32.0,157.0,B
2973,40.1,12.8,27.0,217.0,D
2974,24.4,23.2,51.0,160.0,B
2975,41.7,17.0,55.0,230.0,A
2976,42.7,0.3,34.0,182.0,D
2977,27.0,17.7,40.0,151.0,B
2978,24.9,16.6,11.0,144.0,D
2979,33.0,14.1,13.0,132.0,C
2980,51.9,10.4,48.0,218.0,B
2981,24.3,26.3,43.0,187.0,B
2982,17.0,17.6,0.0,107.0,D
2983,32.3,25.3,59.0,170.0,A
2984,18.7,14.0,2.0,135.0,D
2985,27.0,26.4,30.0,168.0,B
2986,41.2,20.7,53.0,236.0,A
2987,43.7,21.1,25.0,187.0,D
2988,37.2,20.4,44.0,189.0,A
2989,51.9,23.2,45.0,232.0,B
2990,38.5,13.4,54.0,226.0,B
2991,44.6,5.0,41.0,195.0,C
2992,27.8,5.0,42.0,171.0,D
2993,42.6,8.9,44.0,243.0,C
2994,48.2,7.6,49.0,232.0,C
2995,30.6,23.5,29.0,140.0,C
2996,31.9,24.2,35.0,164.0,A
2997,27.9,8.3,2.0,161.0,D
2998,27.2,19.4,34.0,175.0,A
2999,19.9,25.9,26.0,173.0,C
3000,25.0,22.9,33.0,160.0,B
3001,37.9,12.9,23.0,163.0,C
3002,50.7,17.9,59.0,235.0,A
3003,41.8,22.2,57.0,237.0,B
3004,26.7,22.9,15.0,145.0,B
3005,29.0,25.0,40.0,161.0,B
3006,36.0,16.7,50.0,186.0,C
3007,12.6,0.1,4.0,20.0,D
3008,32.0,0.0,34.0,180.0,D
3009,40.4,10.4,24.0,209.0,D
3010,40.3,12.9,41.0,198.0,A
3011,41.6,18.6,55.0,255.0,A
3012,35.3,-14.2,20.0,182.0,D
3013,43.2,8.6,41.0,185.0,C
3014,25.9,8.5,5.0,98.0,D
3015,25.1,13.8,39.0,143.0,C
3016,45.3,15.0,38.0,239.0,D
3017,52.6,9.0,43.0,223.0,C
3018,22.8,12.7,21.0,158.0,C
3019,46.0,10.2,55.0,198.0,B
3020,44.4,9.6,49.0,239.0,C
3021,42.4,21.2,29.0,161.0,B
3022,41.8,19.3,56.0,225.0,C
3023,24.6,20.1,42.0,190.0,A
3024,40.4,14.4,48.0,214.0,B
3025,29.6,16.7,38.0,194.0,D
3026,22.5,6.3,16.0,125.0,D
3027,47.2,12.8,47.0,225.0,C
3028,19.1,16.1,17.0,102.0,C
3029,40.2,16.8,51.0,217.0,B
3030,27.7,24.8,36.0,164.0,A
3031,35.7,17.5,31.0,180.0,B
3032,52.0,12.3,35.0,200.0,A
3033,44.3,18.2,72.0,236.0,A
3034,40.2,14.8,49.0,191.0,A
3035,52.7,18.1,50.0,224.0,A
3036,45.8,-2.8,43.0,219.0,D
3037,55.6,18.4,58.0,275.0,A
3038,43.1,13.7,33.0,169.0,D
3039,27.6,7.4,31.0,164.0,D
3040,56.8,23.6,60.0,283.0,C
3041,23.1,29.5,48.0,187.0,A
3042,35.3,3.3,47.0,231.0,D
3043,47.1,16.0,53.0,267.0,A
3044,36.8,15.7,49.0,202.0,C
3045,34.8,16.6,54.0,186.0,B
3046,51.3,18.4,51.0,189.0,C
3047,24.3,14.2,34.0,104.0,B
3048,25.5,21.6,27.0,137.0,B
3049,37.7,4.1,28.0,193.0,C
3050,44.1,13.3,50.0,245.0,B
3051,28.0,27.3,35.0,175.0,B
3052,39.1,-10.4,29.0,180.0,D
3053,26.9,24.5,42.0,129.0,A
3054,23.3,16.1,30.0,160.0,B
3055,46.4,14.5,57.0,217.0,B
3056,49.1,-8.8,66.0,185.0,D
3057,49.2,2.1,30.0,233.0,D
3058,46.2,22.7,54.0,226.0,A
3059,42.6,20.1,50.0,230.0,B
3060,29.0,10.0,50.0,182.0,D
3061,25.0,13.9,9.0,142.0,D
3062,34.7,-4.2,28.0,169.0,D
3063,41.0,6.8,57.0,222.0,C
3064,42.5,14.1,42.0,195.0,B
3065,37.8,13.0,31.0,179.0,A
3066,27.5,24.6,37.0,175.0,A
3067,26.7,25.1,45.0,187.0,A
3068,29.9,25.2,47.0,173.0,A
3069,42.6,7.9,45.0,214.0,D
3070,44.5,11.8,63.0,205.0,B
3071,38.7,12.0,34.0,167.0,B
3072,40.5,5.0,37.0,205.0,D
3073,42.2,18.6,34.0,178.0,D
3074,50.4,23.2,54.0,245.0,A
3075,46.5,15.2,56.0,212.0,B
3076,43.1,1.9,50.0,220.0,D
3077,50.9,13.2,60.0,229.0,B
3078,57.4,11.0,55.0,230.0,B
3079,23.9,21.2,55.0,170.0,A
3080,31.9,19.6,46.0,194.0,A
3081,40.4,21.2,60.0,228.0,A
3082,50.2,-0.5,56.0,218.0,D
3083,16.1,15.0,17.0,135.0,D
3084,25.8,20.9,35.0,165.0,A
3085,42.2,21.4,46.0,224.0,A
3086,43.6,21.1,52.0,218.0,B
3087,21.7,7.2,0.0,131.0,D
3088,37.5,6.8,19.0,174.0,D
3089,30.7,14.8,51.0,177.0,B
3090,42.5,22.6,37.0,229.0,B
3091,27.0,22.9,47.0,186.0,A
3092,25.5,26.8,6.0,111.0,D
3093,45.3,13.2,42.0,220.0,C
3094,24.9,16.9,38.0,160.0,C
3095,47.0,2.4,50.0,191.0,D
3096,36.9,11.3,52.0,202.0,B
3097,20.1,15.3,20.0,136.0,C
3098,24.8,24.0,30.0,150.0,A
3099,19.4,12.6,11.0,167.0,D
3100,43.4,-3.6,42.0,188.0,D
3101,21.6,24.5,27.0,87.0,C
3102,42.3,15.1,63.0,234.0,A
3103,28.2,22.7,39.0,169.0,A
3104,22.4,22.4,25.0,108.0,A
3105,42.9,19.7,41.0,196.0,B
3106,28.4,26.2,44.0,170.0,A
3107,45.9,17.0,45.0,224.0,B
3108,53.8,17.7,50.0,238.0,A
3109,53.6,13.5,43.0,220.0,B
3110,23.8,23.6,24.0,161.0,B
3111,34.1,12.3,39.0,186.0,B
3112,30.3,12.9,49.0,188.0,D
3113,44.1,16.2,57.0,229.0,A
3114,45.4,0.2,33.0,228.0,D
3115,49.0,13.4,30.0,200.0,D
3116,26.2,24.9,39.0,166.0,A
3117,26.1,24.4,40.0,150.0,A
3118,34.1,22.4,30.0,166.0,B
3119,25.6,21.4,24.0,170.0,C
3120,38.7,19.1,33.0,205.0,B
3121,52.5,22.3,63.0,253.0,A
3122,36.4,24.5,59.0,218.0,A
3123,44.9,26.7,59.0,233.0,A
3124,21.1,15.6,18.0,161.0,D
3125,47.6,18.6,60.0,243.0,A
3126,42.9,15.8,43.0,237.0,C
3127,36.4,13.8,41.0,180.0,B
3128,40.1,16.9,35.0,194.0,A
3129,21.2,23.0,30.0,138.0,C
3130,34.0,9.6,53.0,187.0,C
3131,29.2,28.8,41.0,157.0,A
3132,45.8,15.0,50.0,224.0,A
3133,39.6,16.4,54.0,218.0,B
3134,31.6,27.8,46.0,179.0,A
3135,47.7,15.3,58.0,213.0,B
3136,48.0,8.8,31.0,186.0,C
3137,49.2,16.7,42.0,222.0,B
3138,35.6,7.7,44.0,232.0,C
3139,53.3,15.5,51.0,240.0,B
3140,42.7,23.2,71.0,269.0,A
3141,51.8,17.2,52.0,231.0,B
3142,27.6,17.5,39.0,180.0,B
3143,50.9,12.7,54.0,212.0,C
3144,50.8,20.7,60.0,248.0,A
3145,30.6,-10.4,24.0,164.0,D
3146,24.1,15.0,20.0,157.0,C
3147,54.4,13.7,58.0,230.0,B
3148,27.5,22.6,21.0,131.0,A
3149,32.1,27.3,44.0,157.0,A
3150,44.5,7.5,55.0,255.0,C
3151,22.0,17.0,26.0,143.0,B
3152,25.4,20.8,46.0,173.0,B
3153,39.2,-1.3,39.0,196.0,D
3154,39.4,6.2,19.0,178.0,D
3155,37.8,2.6,35.0,182.0,D
3156,21.3,21.3,21.0,126.0,C
3157,41.9,18.3,31.0,169.0,A
3158,23.3,11.8,13.0,106.0,C
3159,23.8,19.8,6.0,60.0,D
3160,42.0,22.0,55.0,252.0,A
3161,57.2,23.3,57.0,246.0,C
3162,29.7,21.4,28.0,140.0,B
3163,53.3,15.3,63.0,234.0,A
3164,55.2,13.5,38.0,223.0,D
3165,47.8,13.5,50.0,228.0,B
3166,41.9,-7.8,53.0,186.0,D
3167,23.1,25.2,0.0,86.0,D
3168,33.7,19.8,51.0,179.0,A
3169,46.6,5.0,29.0,196.0,D
3170,39.0,17.9,36.0,195.0,A
3171,39.6,10.1,48.0,199.0,D
3172,37.1,7.9,34.0,156.0,B
3173,41.7,22.1,58.0,240.0,B
3174,51.9,25.0,67.0,270.0,A
3175,40.2,-7.6,29.0,174.0,D
3176,24.6,22.4,37.0,126.0,A
3177,34.2,10.0,44.0,176.0,D
3178,48.7,19.0,57.0,214.0,A
3179,21.4,22.4,40.0,165.0,A
3180,42.6,19.7,33.0,178.0,B
3181,47.4,-3.7,36.0,191.0,D
3182,19.2,12.8,7.0,138.0,D
3183,47.7,15.8,62.0,229.0,B
3184,51.2,26.9,57.0,241.0,A
3185,12.4,11.9,30.0,118.0,C
3186,31.4,14.8,31.0,148.0,B
3187,30.7,14.4,20.0,162.0,D
3188,45.5,22.8,57.0,226.0,A
3189,25.1,21.2,32.0,146.0,C
3190,24.5,24.2,43.0,174.0,A
3191,42.7,4.6,37.0,235.0,C
3192,17.4,12.0,24.0,135.0,D
3193,47.3,11.0,47.0,206.0,B
3194,32.1,14.8,35.0,210.0,C
3195,31.0,12.9,52.0,193.0,C
3196,49.8,12.2,39.0,207.0,B
3197,45.3,13.7,57.0,242.0,B
3198,45.3,7.0,45.0,212.0,D
3199,53.9,14.2,57.0,206.0,C
3200,19.7,25.1,17.0,119.0,C
3201,48.4,13.6,51.0,234.0,B
3202,62.1,18.2,60.0,237.0,A
3203,38.8,14.2,56.0,235.0,C
3204,29.4,3.6,49.0,201.0,D
3205,30.7,18.2,35.0,164.0,B
3206,27.5,17.8,20.0,151.0,B
3207,43.8,1.8,30.0,245.0,D
3208,45.4,15.3,35.0,197.0,A
3209,25.3,23.5,39.0,165.0,A
3210,49.0,1.9,41.0,204.0,D
3211,32.1,24.4,42.0,188.0,A
3212,22.9,26.2,37.0,182.0,A
3213,49.7,19.2,52.0,255.0,A
3214,51.6,17.7,49.0,250.0,B
3215,26.5,15.3,50.0,165.0,B
3216,37.5,12.6,54.0,244.0,B
3217,28.8,17.0,51.0,245.0,B
3218,17.6,12.6,17.0,90.0,C
3219,60.3,16.5,45.0,216.0,B
3220,22.2,19.4,30.0,162.0,B
3221,39.1,8.4,64.0,200.0,C
3222,32.8,19.0,35.0,158.0,A
3223,31.8,16.5,43.0,191.0,B
3224,20.5,20.5,37.0,138.0,C
3225,41.6,13.2,41.0,207.0,C
3226,24.4,31.2,41.0,226.0,C
3227,39.6,23.6,25.0,200.0,D
3228,31.2,19.0,52.0,198.0,B
3229,52.9,19.1,43.0,228.0,B
3230,29.4,19.5,44.0,165.0,A
3231,55.2,23.2,40.0,249.0,D
3232,24.2,17.9,19.0,133.0,C
3233,41.7,9.0,53.0,207.0,C
3234,51.0,22.4,38.0,264.0,D
3235,26.8,18.3,22.0,162.0,B
3236,48.8,14.8,60.0,186.0,D
3237,25.7,32.1,20.0,169.0,D
3238,28.3,24.8,45.0,194.0,A
3239,45.9,24.6,58.0,225.0,A
3240,47.6,15.8,41.0,196.0,A
3241,40.6,13.5,52.0,248.0,C
3242,24.2,20.6,21.0,130.0,A
3243,41.9,15.6,41.0,184.0,B
3244,49.1,20.0,53.0,199.0,B
3245,38.2,17.1,50.0,185.0,A
3246,28.6,22.7,42.0,171.0,B
3247,28.5,6.8,0.0,146.0,D
3248,44.3,16.2,57.0,220.0,B
3249,40.1,9.2,44.0,211.0,C
3250,46.3,15.2,39.0,207.0,A
3251,37.2,11.2,49.0,210.0,B
3252,22.0,23.5,47.0,208.0,A
3253,29.3,17.6,40.0,143.0,B
3254,48.6,15.6,51.0,193.0,B
3255,27.6,16.0,38.0,173.0,B
3256,46.8,5.9,40.0,198.0,C
3257,21.7,14.8,26.0,137.0,B
3258,49.0,9.0,57.0,257.0,C
3259,45.4,30.3,71.0,258.0,A
3260,64.3,19.6,62.0,262.0,A
3261,39.1,-0.4,27.0,162.0,D
3262,36.7,-8.2,30.0,213.0,D
3263,51.2,20.8,61.0,233.0,B
3264,39.6,6.5,37.0,200.0,D
3265,43.5,19.7,51.0,231.0,C
3266,37.5,21.9,46.0,159.0,B
3267,51.4,9.1,41.0,200.0,B
3268,56.7,17.1,51.0,257.0,A
3269,24.7,18.2,36.0,147.0,C
3270,30.3,19.8,58.0,171.0,A
3271,34.4,11.3,47.0,216.0,C
3272,25.5,24.1,49.0,218.0,B
3273,42.7,6.6,27.0,172.0,D
3274,40.4,9.9,29.0,197.0,C
3275,23.8,11.9,13.0,158.0,D
3276,41.5,9.3,40.0,226.0,C
3277,48.5,28.1,67.0,248.0,A
3278,26.4,24.8,48.0,165.0,B
3279,46.6,14.0,46.0,229.0,B
3280,24.4,25.4,45.0,168.0,A
3281,35.1,15.9,40.0,204.0,D
3282,24.8,19.7,20.0,145.0,B
3283,46.0,32.0,32.0,195.0,C
3284,39.1,18.5,56.0,242.0,A
3285,35.6,6.0,34.0,199.0,D
3286,40.3,12.4,48.0,219.0,C
3287,45.9,12.7,50.0,235.0,B
3288,23.7,20.2,10.0,128.0,C
3289,23.3,28.5,32.0,131.0,B
3290,37.3,-1.2,38.0,206.0,D
3291,40.3,11.9,37.0,195.0,A
3292,50.2,9.6,57.0,241.0,C
3293,21.5,13.6,7.0,132.0,D
3294,15.6,-0.5,2.0,90.0,D
3295,49.2,19.1,54.0,230.0,B
3296,31.2,25.9,34.0,206.0,A
3297,30.3,18.7,65.0,247.0,A
3298,36.2,-2.3,46.0,226.0,D
3299,33.3,25.5,38.0,175.0,A
3300,25.4,20.3,42.0,143.0,B
3301,26.4,26.3,40.0,165.0,A
3302,28.9,18.5,42.0,151.0,A
3303,53.7,18.2,67.0,232.0,D
3304,28.2,19.1,30.0,149.0,B
3305,42.5,21.6,64.0,249.0,A
3306,26.9,13.4,24.0,120.0,D
3307,54.2,11.0,36.0,216.0,C
3308,29.4,17.0,20.0,136.0,C
3309,26.2,29.7,43.0,175.0,C
3310,43.3,15.1,45.0,217.0,B
3311,27.8,24.3,45.0,156.0,B
3312,27.9,14.9,14.0,110.0,C
3313,43.7,20.7,56.0,241.0,A
3314,33.6,4.2,27.0,204.0,D
3315,48.8,14.0,45.0,236.0,B
3316,54.6,17.5,53.0,247.0,A
3317,27.5,16.9,32.0,144.0,B
3318,31.2,17.4,40.0,178.0,C
3319,26.8,17.8,30.0,182.0,B
3320,24.7,9.0,24.0,124.0,D
3321,27.1,18.8,26.0,137.0,C
3322,48.7,12.3,41.0,225.0,C
3323,48.0,-0.1,40.0,206.0,D
3324,33.8,25.2,53.0,232.0,C
3325,40.6,4.0,55.0,204.0,D
3326,23.3,20.9,37.0,153.0,B
3327,63.6,18.0,51.0,215.0,B
3328,32.0,26.0,51.0,205.0,A
3329,27.0,21.1,41.0,171.0,A
3330,24.5,25.0,29.0,170.0,C
3331,49.5,17.6,56.0,225.0,A
3332,49.4,15.8,38.0,231.0,D
3333,29.7,22.9,34.0,164.0,A
3334,23.3,11.0,24.0,155.0,C
3335,45.9,21.7,60.0,211.0,A
3336,23.9,13.1,21.0,134.0,C
3337,60.3,17.7,51.0,239.0,A
3338,20.3,-0.4,1.0,144.0,D
3339,43.0,19.5,48.0,235.0,C
3340,47.9,9.5,37.0,198.0,C
3341,34.7,5.7,47.0,193.0,C
3342,48.7,6.8,48.0,206.0,C
3343,55.7,5.7,45.0,222.0,C
3344,40.1,12.8,49.0,218.0,B
3345,36.5,13.2,53.0,223.0,B
3346,23.0,23.1,37.0,163.0,A
3347,15.3,17.2,15.0,152.0,D
3348,34.5,-8.1,42.0,229.0,D
3349,33.3,10.7,40.0,178.0,B
3350,47.2,13.4,35.0,200.0,A
3351,19.3,8.9,26.0,147.0,D
3352,32.6,7.4,31.0,109.0,C
3353,36.5,17.1,49.0,191.0,B
3354,20.3,12.2,10.0,77.0,D
3355,38.5,185.0,44.0,223.0,A
3356,25.0,19.9,50.0,176.0,A
3357,35.5,-12.8,4.0,160.0,D
3358,43.4,16.7,32.0,193.0,C
3359,20.6,19.4,19.0,127.0,D
3360,30.9,14.2,20.0,178.0,D
3361,38.3,18.5,48.0,230.0,B
3362,50.4,20.4,53.0,230.0,C
3363,27.6,24.7,35.0,176.0,C
3364,59.1,25.2,65.0,265.0,A
3365,41.9,4.0,50.0,190.0,D
3366,27.7,22.6,55.0,167.0,A
3367,42.3,11.2,42.0,220.0,C
3368,24.9,15.6,23.0,105.0,C
3369,39.7,13.1,42.0,217.0,B
3370,23.4,18.0,23.0,126.0,D
3371,26.2,26.4,30.0,163.0,A
3372,45.0,25.8,65.0,223.0,A
3373,24.4,20.0,23.0,174.0,C
3374,24.7,7.5,43.0,115.0,D
3375,38.1,4.5,28.0,162.0,C
3376,23.1,9.0,14.0,164.0,D
3377,49.5,21.5,63.0,265.0,A
3378,14.2,-18.9,16.0,123.0,D
3379,32.0,16.6,50.0,204.0,A
3380,45.5,10.9,40.0,213.0,B
3381,39.8,18.3,52.0,204.0,A
3382,39.2,10.5,58.0,204.0,B
